1000103,Sat Mar 02 05:23:06 +0000 2019,"@narendramodi Strength of our country is defined by:

N Narendra Modi and our Strong Govt
A Air, Army and Naval foces
M Mutual cooperation of all international friends
O One Vision (Zero tolerance to anti National activities)

Bharat is truly the leader at international front.
Jai hind"
1000104,Sat Mar 02 05:14:14 +0000 2019,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/eFr8aUnfPM via @Change
1000105,Tue Feb 12 03:53:54 +0000 2019,"Starting from Today onwards, please join the Hon'ble PM @narendramodi in the movement #MeraParivarBhajapaParivar by hoisting a BJP flag at home in bringing BJP back to power again in 2019
#BJP4India Narendra Modi Amit Shah
 #ChandupatlaKeerthiReddy https://t.co/CAIcMjOiDk"
1000106,Fri Mar 01 13:19:23 +0000 2019,"Says Baba @RahulGandhi who cannot leave insulting the Army, the Nation, the Poor and Indians even for two minutes:
https://t.co/JU2SQsMLt1"
1000107,Wed Feb 27 15:24:29 +0000 2019,"The great Indian prime minister
Narendra Modi.
The International Support incress
To India.
So Indian Prime minister Take
Second to second decision is very
Health of Indian Features. https://t.co/BnFd9VoqzR"
1000108,Fri Mar 01 03:19:41 +0000 2019,"Ivanni itaniki negative avuddi ani anipinchatam leda?

""Not Ashamed To Visit Andhra With Empty Hands"": Chandrababu Naidu Jabs PM - NDTV https://t.co/y1G0UqrCc2"
1000109,Fri Mar 01 10:17:35 +0000 2019,"@narendramodi PM Narendra Modi at a rally in Kanyakumari: 26/11 happened, India expected action against terrorists but nothing happened. When Uri and Pulwama happened, you saw what our brave soldiers did. I salute those who are serving the nation. https://t.co/hhBLzI0fw2"
1000110,Mon Mar 04 07:32:34 +0000 2019,"Narendra Modi is not a person.He represents the Hindu swabhiman.Hindu wanted to be left free in India.Hindu wanted to live without being harassed by terrorism,caliphate ,jihad and burqa.Muslim population upsurge is threatening the very Hindu existence civilization."
1000111,Mon Mar 04 09:20:27 +0000 2019,"A steep rise in suicides and great fall in incomes. The farmers rallied to Mumbai and to Delhi for their survival and livelihood. But Modi will say ""Acche Din Aa Gaya Hai"" https://t.co/DYtWGkhGNC"
1000112,Thu Feb 28 12:17:37 +0000 2019,Take the name. His name is Narendra Modi. Say it. https://t.co/F6ccZfmmZL
1000113,Fri Mar 01 09:04:00 +0000 2019,Why? This does not make sense given that winning elections by whipping up a patriotic frenzy is the nefarious master plan of Narendra Modi. https://t.co/GAz5xE68TU
1000114,Fri Mar 01 15:05:35 +0000 2019,BBC News - Imran Khan vs Narendra Modi: Who won the war of perception?. https://t.co/30WN3iwMnU
1000115,Sun Mar 03 08:59:27 +0000 2019,"Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #KashmirTerrorAttack #LOC #PakistanLeadsWithPeace #NobelPeacePrizeForImranKhan #IndianMediaExposed #GoBackModi #WhyIsIndianMediaStupid #GlobalTerrorist https://t.co/831WxeE2zt"
1000116,Wed Feb 27 05:32:57 +0000 2019,"IAF MIG crashes in Kashmir's #Budgam, pilot feared dead.
Read more: https://t.co/5ced8rJNg1 https://t.co/RURTaQr6O5"
1000117,Thu Feb 28 16:48:44 +0000 2019,"Pic 1- Tweet
Pic 2- Bio- Honoured to be followed by Narendra Modi https://t.co/nNx2fLVny0"
1000118,Thu Feb 28 14:44:09 +0000 2019,@sagarikaghose @narendramodi Mr. Narendra Modi's actions speak more than his words. And your words speak more than your action. So even if your sitting somewhere in india but your heart is somewhere else probably in PAKISTAN. #gharmegaddar.
1000119,Sat Mar 02 08:48:34 +0000 2019,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/dOaGbi68ag via @Change
1000120,Sun Mar 03 09:34:24 +0000 2019,"India keen to reach top 25 position in global innovation index soon: Narendra Modi
https://t.co/keVzMrR0zI

via NaMo App https://t.co/LjCbe6vBr5"
1000121,Fri Mar 01 18:05:45 +0000 2019,Expecting from FAKEdegree? ‘Brush up your history’: Congress reminds PM about India’s first woman defence minister | https://t.co/Gqn74AlIuy
1000122,Thu Feb 28 16:33:03 +0000 2019,PM Narendra Modi chairs high-level meeting on security amid India-Pakistan tensions https://t.co/sS1AqDqXGK via @timesofindia
1000123,Sat Mar 02 19:23:12 +0000 2019,"Top story: Narendra Modi: ""Speaking at the India Today Conclave on a wide range of issues. Watch!"" https://t.co/apnosmBMyI, see more https://t.co/meeJotAlIO"
1000124,Fri Mar 01 02:28:47 +0000 2019,"Narendra Modi directly responsible for Pulwama attack, claims Indian CM | The Express Tribune https://t.co/lzQ5gUcbGm"
1000125,Wed Feb 27 12:24:07 +0000 2019,"This fortnight in Frontline

COVER STORY | Pulwama and after: The terror strike in Pulwama and its aftermath expose the repeated failures of the Narendra Modi government and the security establishment, which aided the rise of the home-grown jehadi. https://t.co/bs8tRGCUuH"
1000126,Fri Mar 01 11:16:54 +0000 2019,"Shame on the leader ,wo engage in war for their benefit ""Helping Pak, Harming India"": PM Modi Hits Back After Opposition's Attack - NDTV https://t.co/e1m6MaxoJT"
1000127,Wed Feb 27 14:36:21 +0000 2019,"@priyankac19 @nytimes @guardian @BBCWorld @CNN @ShekharGupta @sagarikaghose @sardesairajdeep @aroonpurie @pbhushan1 @Ram_Guha @svaradarajan @mkvenu1 @JhaSanjay @RahulGandhi @ShivAroor @BDUTT @Raghav_Bahl @irobertvadra @ashokgehlot51 @INCIndia @sambitswaraj @arunjaitley @nsitharaman @madhukishwar @WorldBank @INCKarnataka @AmitShah @narendramodi @washingtonpost @WSJ @ABC @FT @Nidhi @_sabanaqvi @Junaid_Mattu @PChidambaram_IN @ShashiTharoor @HMOIndia @PMOIndia @sherryontopp @IAF_MCC Why @OmarAbdullah @RahulGandhi urging PM @narendramodi to suspend all his political activities till the missing Indian Air Force pilot returns home safely. Will they suspend for Pulwama martyrs?
CC:@ncbn @MamataOfficial @mkstalin @yadavakhilesh @Mayawati
https://t.co/uV78EO8hbD"
1000128,Sat Mar 02 06:46:37 +0000 2019,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/641ws4oPd9 via @Change
1000129,Thu Feb 28 11:16:38 +0000 2019,"Now if India attacks Pakistan, it will look bad in front of everyone. 

Narendra Modi b Imran Khan 0. https://t.co/o2p6SGDhHG"
1000130,Thu Feb 28 20:24:22 +0000 2019,"Pakistani Media Anchor Praising PM Narendra Modi Work for The Nation
&amp; B... https://t.co/uhRss0T9PE via @YouTube"
1000131,Fri Mar 01 19:48:39 +0000 2019,"Sister Sushma Sowaraj, you are very welcome at OIC conference .
We, the people of Balochistan are very proud of Narendra Modi and your presence in political arena."
1000132,Mon Mar 04 09:32:35 +0000 2019,@ZeeNewsHindi Siddhu should respect sentiments of country.I think it's good for country to know such people.If they dont speak like this then how can voters interpreat thought of such anti national politician.Congress should think over it rather makings foolish cmnts on shri Narendra Modi ji.
1000133,Sat Mar 02 06:18:36 +0000 2019,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/dkzSno9TYu via @Change
